command,mean,stddev,median,user,system,min,max
bedtools merge -i data/large.bed > /dev/null,1.9822009686200002,0.02171506086641668,1.9896282226200002,1.8834338800000001,0.03145827999999999,1.93328191062,1.9996714936200002
