command,mean,stddev,median,user,system,min,max
bedtools shift -i data/large.bed -g data/genome.txt -s 1000 > /dev/null,3.685216076719999,0.3068706151856292,3.5856771303199997,3.5472166,0.030348419999999997,3.5425480058199996,4.55482738082
