command,mean,stddev,median,user,system,min,max
bedops -i data/a.bedops.sorted.bed data/b.bedops.sorted.bed > /dev/null,1.5294983158999997,0.008132548633445019,1.5307290617,1.4544554599999997,0.02345962,1.5116471037,1.5420370616999999
