command,mean,stddev,median,user,system,min,max
gia window -a data/a.sorted.bed -b data/b.sorted.bed -t 1000 > /dev/null,0.9950327286400003,0.003918531502131573,0.99461592864,0.9236458999999998,0.044442880000000004,0.9883634701400001,1.0011688031400001
