command,mean,stddev,median,user,system,min,max
gia flank -i data/large_stranded.bed -t 1000 -s > /dev/null,1.6881765959000004,0.04047853354531134,1.6815030295000002,1.54118648,0.09071396000000001,1.6230702170000002,1.773236842
