command,mean,stddev,median,user,system,min,max
gia shift -i data/large.bed -a 1000 > /dev/null,0.6091421075800001,0.0751749187094151,0.5852170909800001,0.53861696,0.04490332,0.5775571324800001,0.8225322574800001
