command,mean,stddev,median,user,system,min,max
gia intersect -a data/a.sorted.bed -b data/b.sorted.bed > /dev/null,0.5860687789600001,0.003692405382592453,0.5854330666600001,0.5380392799999999,0.02853304,0.58107239966,0.59360548266
