command,mean,stddev,median,user,system,min,max
gia extend -i data/large_stranded.bed -t 1000 -s > /dev/null,1.0113832501800002,0.011556624363748507,1.0091908913800003,0.91783828,0.06334300000000001,0.9963304753800001,1.02570155838
