command,mean,stddev,median,user,system,min,max
gia coverage -a data/a.sorted.bed -b data/b.sorted.bed > /dev/null,0.56453658924,0.0028522400168538033,0.5652877686400001,0.5191759999999999,0.028035239999999996,0.55677558114,0.5665370391400001
