command,mean,stddev,median,user,system,min,max
bedtools intersect -a data/a.stranded.bed -b data/b.stranded.bed -s > /dev/null,3.406182446,0.024362727556008806,3.4129626460999996,3.1802389399999993,0.0987554,3.3667557086,3.4489590006
