command,mean,stddev,median,user,system,min,max
bedtools closest -a data/a.stranded.bed -b data/b.stranded.bed -s > /dev/null,3.2958767832799998,0.06842063333272153,3.27487362098,3.17657706,0.04862432,3.20075187048,3.39692391248
