command,mean,stddev,median,user,system,min,max
gia intersect -a data/a.stranded.bed -b data/b.stranded.bed -sm > /dev/null,0.8511700150599999,0.007194409225942957,0.85040779816,0.7715997000000001,0.04888043999999999,0.84121248616,0.86286031916
