command,mean,stddev,median,user,system,min,max
bedtools intersect -a data/a.sorted.bed -b data/b.sorted.bed > /dev/null,2.9622146016200004,0.017970839436228975,2.96154319352,2.7527082399999996,0.09139702,2.92978988152,2.99100213052
