command,mean,stddev,median,user,system,min,max
gia subtract -a data/a.stranded.bed -b data/b.stranded.bed -sm > /dev/null,0.9163497190400001,0.006816955157848189,0.9161576521400001,0.8240925000000001,0.05939019999999999,0.90782863164,0.9276502566400001
