command,mean,stddev,median,user,system,min,max
bedtools closest -a data/a.sorted.bed -b data/b.sorted.bed > /dev/null,2.2536901390200006,0.019308348483623568,2.2516307762200003,2.151935,0.0397682,2.23096021422,2.29312988122
