command,mean,stddev,median,user,system,min,max
gia coverage -a data/a.stranded.bed -b data/b.stranded.bed -sm > /dev/null,0.9175304858799999,0.005944580991711687,0.91704482728,0.8355813399999998,0.053992319999999996,0.90992476428,0.93041434828
