command,mean,stddev,median,user,system,min,max
bedops -u --range 1000:1000 data/large.bed > /dev/null,2.2078227842600002,0.0075549772461149765,2.20886081776,2.10584756,0.03193874,2.1956180887600003,2.21786717176
