command,mean,stddev,median,user,system,min,max
gia closest -a data/a.sorted.bed -b data/b.sorted.bed > /dev/null,0.8029964333599999,0.011547568266337597,0.80088846246,0.73936954,0.03604392,0.79330442046,0.83238492146
