command,mean,stddev,median,user,system,min,max
gia flank -i data/large.bed -t 1000 > /dev/null,0.9632215817000003,0.009301940944501803,0.9656037983000001,0.88396662,0.05418428000000001,0.9496373608,0.9774752358000001
